FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,REMEDIATION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,CORROSION_LEVEL,COMPLIANCE,SAMPLE_VALUE,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43021-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2086,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2099,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2100,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2101,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2102,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2103,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43081-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-16,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2104,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43111-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1790,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43111-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1791,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43111-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1792,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43111-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1793,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43111-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43112-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1795,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43112-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1796,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43112-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1797,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43112-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1798,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43112-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43113-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43113-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1801,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43113-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43113-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1803,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,6.325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43113-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-13,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1804,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2023,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2025,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2027,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43119-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2028,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1945,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1946,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1947,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1948,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,5,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1949,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,6,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1950,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,7,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1951,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,8,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1952,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,9,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1953,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43124-01C02,10,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,1954,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43150-01C02,1,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2053,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.675,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43150-01C02,2,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2054,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43150-01C02,3,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2055,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Montara FPSO",FPSO-CL-TS-FH-01,80-FH-43150-01C02,4,1,Internal,"Internal Wall Loss",P,NULL,2008-12-15,"2009 BL.xls",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2056,NULL,04001,pink,NULL,NULL,NULL,NULL,5.5,5.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
